:************************
:    TREND DATA FILE
:************************
No.,DATE,TIME,TEMP4_PV,TEMP4_SV,Julabo_Ext_PV,Julabo_Int_PV,Julabo_SV,BALANCE POSITION,WEITGHT(g),Attention pressure gauge,Now Pressure(kPa),P1(kPa),P2(kPa),P3(kPa),P4(kPa),P5(Pa),P6(Pa),V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,TMP_START,P5_HV,C_PUMP,C1,C2,Julabo_CTRL
 12 ,06-25-2015,12:00:11,25.2,0.0,34.9,36.1,35.0,1.0,-0.00413,P2,289.041,2551.927,289.041,121.376,1.333,0.0E+0,2.8E+2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Ext_CTRL
 13 ,06-25-2015,12:01:11,25.3,0.0,34.9,36.1,35.0,1.0,-0.00412,P2,265.328,2551.927,265.328,121.376,1.333,0.0E+0,2.8E+2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Ext_CTRL
 14 ,06-25-2015,12:02:11,25.4,0.0,34.9,36.1,35.0,1.0,-0.00411,P2,245.567,2551.927,245.567,121.376,1.333,0.0E+0,2.8E+2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Ext_CTRL
 15 ,06-25-2015,12:03:11,25.3,0.0,34.9,36.1,35.0,1.0,-0.00411,P2,228.904,2551.927,228.904,121.376,1.333,0.0E+0,2.8E+2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Ext_CTRL
 16 ,06-25-2015,12:04:11,25.4,0.0,34.9,36.1,35.0,1.0,-0.00412,P2,214.805,2551.927,214.805,121.376,1.333,0.0E+0,2.8E+2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Ext_CTRL
 17 ,06-25-2015,12:05:11,25.4,0.0,34.9,36.1,35.0,1.0,-0.00412,P2,202.841,2551.927,202.841,121.376,1.333,0.0E+0,2.8E+2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Ext_CTRL
 18 ,06-25-2015,12:06:11,25.4,0.0,34.9,36.1,35.0,1.0,-0.00412,P2,192.480,2551.927,192.480,121.376,1.333,0.0E+0,2.8E+2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Ext_CTRL
 19 ,06-25-2015,12:07:11,25.5,0.0,34.9,36.1,35.0,1.0,-0.00413,P2,183.508,2551.927,183.508,121.376,1.333,0.0E+0,2.8E+2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Ext_CTRL
 20 ,06-25-2015,12:08:11,25.4,0.0,34.9,36.1,35.0,1.0,-0.00414,P2,175.710,2551.927,175.710,121.376,1.333,0.0E+0,2.8E+2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Ext_CTRL
 21 ,06-25-2015,12:09:11,25.2,0.0,34.9,36.1,35.0,1.0,-0.00414,P2,168.874,2551.927,168.874,121.376,1.333,0.0E+0,2.8E+2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Ext_CTRL
 22 ,06-25-2015,12:10:11,25.4,0.0,34.9,36.1,35.0,1.0,-0.00414,P2,162.893,2551.927,162.893,121.376,1.333,0.0E+0,2.8E+2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Ext_CTRL
 23 ,06-25-2015,12:11:11,25.3,0.0,34.9,36.1,35.0,1.0,-0.00412,P2,157.552,2551.927,157.552,121.376,1.333,0.0E+0,2.8E+2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Ext_CTRL
 24 ,06-25-2015,12:12:11,25.3,0.0,34.9,36.1,35.0,1.0,-0.00412,P2,152.959,2551.927,152.959,121.376,1.333,0.0E+0,2.8E+2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Ext_CTRL
 25 ,06-25-2015,12:13:11,25.4,0.0,34.9,36.1,35.0,1.0,-0.00414,P2,150.075,142.552,150.075,121.401,1.333,0.0E+0,2.8E+2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Ext_CTRL
 26 ,06-25-2015,12:14:11,25.6,0.0,34.9,36.1,35.0,3.0,27.53024,P2,150.182,142.964,150.182,121.401,1.333,0.0E+0,2.8E+2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Ext_CTRL
 27 ,06-25-2015,12:15:11,25.6,0.0,34.9,36.1,35.0,1.0,-0.00422,P2,150.288,141.728,150.288,121.401,1.333,0.0E+0,2.8E+2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Ext_CTRL
 28 ,06-25-2015,12:16:11,25.4,0.0,34.9,36.1,35.0,1.0,-0.00415,P2,150.288,142.964,150.288,121.393,1.333,0.0E+0,2.8E+2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Ext_CTRL
 29 ,06-25-2015,12:17:11,25.3,0.0,34.9,36.1,35.0,1.0,0.00000,P3,12.581,37.492,40.803,12.581,1.333,0.0E+0,2.8E+2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,3659,Ext_CTRL
 30 ,06-25-2015,12:18:11,25.3,0.0,34.9,36.1,35.0,1.0,0.00001,P4,0.896,37.492,40.803,1.326,0.896,0.0E+0,2.8E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,3995,Ext_CTRL
 31 ,06-25-2015,12:19:11,25.4,0.0,34.9,36.1,35.0,1.0,0.00000,P4,0.425,-11.948,-4.913,0.614,0.425,0.0E+0,2.1E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,4095,Ext_CTRL
 32 ,06-25-2015,12:20:11,25.4,0.0,34.9,36.1,35.0,1.0,0.00001,P4,0.399,-11.948,-4.913,0.586,0.399,0.0E+0,3.0E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,Ext_CTRL
 33 ,06-25-2015,12:21:11,25.3,0.0,34.9,36.1,35.0,1.0,0.00002,P4,0.079,-11.948,-5.020,0.273,0.079,0.0E+0,2.9E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,Ext_CTRL
 34 ,06-25-2015,12:22:11,25.6,0.0,34.9,36.1,35.0,1.0,0.00000,P4,0.005,-12.360,-5.127,0.203,0.005,0.0E+0,2.7E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,Ext_CTRL
 35 ,06-25-2015,12:23:11,25.5,0.0,34.9,36.1,35.0,1.0,0.00000,P4,0.004,-11.948,-5.234,0.203,0.004,0.0E+0,2.7E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,Ext_CTRL
 36 ,06-25-2015,12:24:11,25.7,0.0,34.9,36.1,35.0,1.0,0.00001,P4,0.004,-11.948,-5.234,0.203,0.004,2.7E-3,2.7E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Ext_CTRL
 37 ,06-25-2015,12:25:11,25.8,0.0,34.9,36.1,35.0,1.0,0.00002,P4,0.004,-11.948,-5.234,0.203,0.004,2.6E-3,2.7E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Ext_CTRL
 38 ,06-25-2015,12:26:11,25.8,0.0,34.9,36.1,35.0,1.0,0.00002,P4,0.004,-12.772,-5.234,0.199,0.004,2.5E-3,2.8E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Ext_CTRL
 39 ,06-25-2015,12:27:11,25.7,0.0,34.9,36.1,35.0,1.0,0.00001,P4,0.004,-12.360,-5.234,0.199,0.004,2.4E-3,2.8E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Ext_CTRL
 40 ,06-25-2015,12:28:11,25.7,0.0,34.9,36.1,35.0,1.0,0.00001,P4,0.004,-11.948,-5.234,0.203,0.004,2.3E-3,2.8E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Ext_CTRL
 41 ,06-25-2015,12:29:11,25.6,0.0,34.9,36.1,35.0,1.0,0.00000,P4,0.004,-12.360,-5.234,0.199,0.004,2.2E-3,2.8E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Ext_CTRL
 42 ,06-25-2015,12:30:11,25.5,0.0,34.9,36.1,35.0,1.0,0.00000,P4,0.003,-12.772,-5.234,0.199,0.003,2.1E-3,2.8E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Ext_CTRL
 43 ,06-25-2015,12:31:11,25.4,0.0,34.9,36.1,35.0,1.0,-0.00001,P4,0.003,-11.536,-5.234,0.199,0.003,2.1E-3,2.8E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Ext_CTRL
 44 ,06-25-2015,12:32:11,25.6,0.0,34.9,36.1,35.0,1.0,0.00000,P4,0.003,-12.360,-5.234,0.203,0.003,2.0E-3,2.8E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Ext_CTRL
 45 ,06-25-2015,12:33:11,25.4,0.0,34.9,36.1,35.0,1.0,0.00000,P4,0.003,-12.360,-5.234,0.199,0.003,2.0E-3,2.8E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Ext_CTRL
 46 ,06-25-2015,12:34:11,25.5,0.0,34.9,36.1,35.0,1.0,0.00000,P4,0.003,-12.360,-5.234,0.199,0.003,1.9E-3,2.8E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Ext_CTRL
 47 ,06-25-2015,12:35:11,25.6,0.0,34.9,36.1,35.0,1.0,0.00000,P4,0.003,-12.360,-5.234,0.199,0.003,1.9E-3,2.8E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Ext_CTRL
 48 ,06-25-2015,12:36:11,25.6,0.0,34.9,36.1,35.0,1.0,0.00000,P4,0.003,-12.360,-5.234,0.203,0.003,1.8E-3,2.9E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Ext_CTRL
 49 ,06-25-2015,12:37:11,25.5,0.0,34.9,36.1,35.0,1.0,0.00001,P4,0.003,-12.772,-5.234,0.199,0.003,1.8E-3,2.9E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Ext_CTRL
 50 ,06-25-2015,12:38:11,25.7,0.0,34.9,36.0,35.0,1.0,0.00000,P4,0.003,-11.948,-5.234,0.199,0.003,1.8E-3,2.9E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Ext_CTRL
 51 ,06-25-2015,12:39:11,25.6,0.0,34.9,36.1,35.0,1.0,-0.00001,P4,0.003,-11.536,-5.234,0.199,0.003,1.7E-3,2.9E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Ext_CTRL
 52 ,06-25-2015,12:40:11,25.5,0.0,34.9,36.0,35.0,1.0,-0.00001,P4,0.003,-11.536,-5.234,0.199,0.003,1.6E-3,2.9E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Ext_CTRL
 53 ,06-25-2015,12:41:11,25.3,0.0,34.9,36.0,35.0,1.0,0.00000,P4,0.003,-12.360,-5.234,0.199,0.003,1.6E-3,2.9E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Ext_CTRL
 54 ,06-25-2015,12:42:11,25.4,0.0,34.9,36.0,35.0,1.0,0.00000,P4,0.003,-11.948,-5.234,0.199,0.003,1.6E-3,2.9E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Ext_CTRL
 55 ,06-25-2015,12:43:11,25.3,0.0,34.9,36.0,35.0,1.0,0.00000,P4,0.003,-12.772,-5.234,0.199,0.003,1.5E-3,2.9E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Ext_CTRL
 56 ,06-25-2015,12:44:11,25.3,0.0,34.9,36.1,35.0,1.0,-0.00001,P4,0.003,-12.360,-5.234,0.199,0.003,1.5E-3,2.9E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Ext_CTRL
 57 ,06-25-2015,12:45:11,25.5,0.0,34.9,36.0,35.0,1.0,-0.00001,P4,0.003,-12.772,-5.234,0.199,0.003,1.5E-3,2.9E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Ext_CTRL
 58 ,06-25-2015,12:46:11,25.5,0.0,34.9,36.1,35.0,1.0,-0.00002,P4,0.003,-12.772,-5.341,0.199,0.003,1.4E-3,2.9E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Ext_CTRL
 59 ,06-25-2015,12:47:11,25.6,0.0,34.9,36.1,35.0,1.0,-0.00002,P4,0.003,-11.536,-5.234,0.199,0.003,1.5E-3,2.9E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Ext_CTRL
 60 ,06-25-2015,12:48:11,25.6,0.0,34.9,36.1,35.0,1.0,-0.00003,P4,0.003,-13.184,-5.234,0.199,0.003,1.4E-3,2.9E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Ext_CTRL
 61 ,06-25-2015,12:49:11,25.8,0.0,34.9,36.1,35.0,1.0,-0.00003,P4,0.003,-11.948,-5.341,0.199,0.003,1.4E-3,2.9E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Ext_CTRL
 62 ,06-25-2015,12:50:11,25.9,0.0,34.9,36.1,35.0,1.0,-0.00003,P4,0.003,-12.360,-5.234,0.203,0.003,1.3E-3,2.9E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Ext_CTRL
 63 ,06-25-2015,12:51:11,25.8,0.0,34.9,36.0,35.0,1.0,-0.00003,P4,0.003,-11.948,-5.234,0.199,0.003,1.3E-3,2.9E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Ext_CTRL
 64 ,06-25-2015,12:52:11,25.9,0.0,34.9,36.0,35.0,1.0,-0.00004,P4,0.003,-11.948,-5.234,0.203,0.003,1.3E-3,2.9E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Ext_CTRL
 65 ,06-25-2015,12:53:11,26.0,0.0,34.9,36.0,35.0,1.0,-0.00004,P4,0.003,-12.772,-5.234,0.203,0.003,1.3E-3,2.9E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Ext_CTRL
 66 ,06-25-2015,12:54:11,26.1,0.0,34.9,36.0,35.0,1.0,-0.00005,P4,0.003,-13.184,-5.234,0.203,0.003,1.2E-3,2.9E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Ext_CTRL
 67 ,06-25-2015,12:55:11,26.2,0.0,34.9,36.0,35.0,1.0,-0.00007,P4,0.003,-12.360,-5.341,0.203,0.003,1.2E-3,2.9E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Ext_CTRL
 68 ,06-25-2015,12:56:11,26.1,0.0,34.9,36.0,35.0,1.0,-0.00009,P4,0.003,-12.360,-5.234,0.203,0.003,1.3E-3,2.9E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Ext_CTRL
 69 ,06-25-2015,12:57:11,26.3,0.0,34.9,36.0,35.0,1.0,-0.00009,P4,0.003,-11.948,-5.234,0.203,0.003,1.2E-3,2.9E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Ext_CTRL
 70 ,06-25-2015,12:58:11,26.3,0.0,34.9,36.0,35.0,1.0,-0.00009,P4,0.003,-12.360,-5.234,0.203,0.003,1.2E-3,2.9E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Ext_CTRL
 71 ,06-25-2015,12:59:11,26.3,0.0,34.9,36.0,35.0,1.0,-0.00012,P4,0.003,-12.360,-5.234,0.203,0.003,1.2E-3,2.9E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Ext_CTRL
 72 ,06-25-2015,13:00:11,26.5,0.0,34.9,36.0,35.0,1.0,-0.00012,P4,0.002,-13.184,-5.234,0.203,0.002,1.2E-3,2.9E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Ext_CTRL
 73 ,06-25-2015,13:01:11,26.4,0.0,34.9,36.0,35.0,1.0,-0.00013,P4,0.003,-11.948,-5.341,0.203,0.003,1.2E-3,2.9E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Ext_CTRL
 74 ,06-25-2015,13:02:11,26.4,0.0,34.9,35.9,35.0,1.0,-0.00013,P4,0.002,-13.184,-5.234,0.203,0.002,1.1E-3,2.9E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Ext_CTRL
 75 ,06-25-2015,13:03:11,26.4,0.0,35.0,35.9,35.0,1.0,-0.00014,P4,0.002,-12.772,-5.234,0.203,0.002,1.1E-3,3.0E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Ext_CTRL
 76 ,06-25-2015,13:04:11,26.6,0.0,35.0,35.9,35.0,1.0,-0.00015,P4,0.002,-11.948,-5.234,0.203,0.002,1.1E-3,3.0E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Ext_CTRL
 77 ,06-25-2015,13:05:11,26.6,0.0,35.0,35.9,35.0,1.0,-0.00018,P4,0.002,-11.948,-5.234,0.203,0.002,1.1E-3,3.0E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Ext_CTRL
 78 ,06-25-2015,13:06:11,26.7,0.0,35.0,35.9,35.0,1.0,-0.00019,P4,0.002,-12.360,-5.234,0.203,0.002,1.1E-3,3.0E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Ext_CTRL
 79 ,06-25-2015,13:07:11,26.6,0.0,35.0,35.9,35.0,1.0,-0.00020,P4,0.002,-12.360,-5.234,0.203,0.002,1.1E-3,3.0E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Ext_CTRL
 80 ,06-25-2015,13:08:11,26.7,0.0,35.0,35.9,35.0,1.0,-0.00020,P4,0.002,-12.360,-5.234,0.203,0.002,1.1E-3,3.0E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Ext_CTRL
 81 ,06-25-2015,13:09:11,26.7,0.0,35.0,35.9,35.0,1.0,-0.00021,P4,0.002,-12.360,-5.234,0.203,0.002,1.0E-3,3.0E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Ext_CTRL
 82 ,06-25-2015,13:10:11,26.9,0.0,35.0,35.9,35.0,1.0,-0.00023,P4,0.002,-12.360,-5.234,0.203,0.002,1.0E-3,3.0E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Ext_CTRL
 83 ,06-25-2015,13:11:11,26.8,0.0,35.0,35.9,35.0,1.0,-0.00024,P4,0.002,-12.360,-5.234,0.203,0.002,1.0E-3,3.0E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Ext_CTRL
 84 ,06-25-2015,13:12:11,26.9,0.0,35.0,35.9,35.0,1.0,-0.00026,P4,0.002,-13.184,-5.234,0.203,0.002,1.0E-3,3.0E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Ext_CTRL
 85 ,06-25-2015,13:13:11,26.9,0.0,35.0,35.9,35.0,1.0,-0.00026,P4,0.002,-12.360,-5.234,0.208,0.002,1.0E-3,3.0E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Ext_CTRL
 86 ,06-25-2015,13:14:11,27.1,0.0,35.0,35.9,35.0,1.0,-0.00027,P4,0.002,-12.360,-5.234,0.208,0.002,1.0E-3,3.0E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Ext_CTRL
 87 ,06-25-2015,13:15:11,27.1,0.0,35.0,35.9,35.0,1.0,-0.00029,P4,0.002,-11.948,-5.234,0.203,0.002,1.0E-3,3.0E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Ext_CTRL
 88 ,06-25-2015,13:16:11,27.0,0.0,35.0,35.9,35.0,1.0,-0.00031,P4,0.002,-13.184,-5.234,0.208,0.002,1.0E-3,3.0E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Ext_CTRL
 89 ,06-25-2015,13:17:11,27.1,0.0,35.0,35.9,35.0,1.0,-0.00031,P4,0.002,-12.772,-5.234,0.208,0.002,9.9E-4,3.0E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Ext_CTRL
 90 ,06-25-2015,13:18:11,27.1,0.0,35.0,35.9,35.0,1.0,-0.00033,P4,0.002,-13.184,-5.234,0.208,0.002,1.0E-3,3.0E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Ext_CTRL
 91 ,06-25-2015,13:19:11,27.2,0.0,35.0,35.9,35.0,1.0,-0.00035,P4,0.002,-12.360,-5.234,0.208,0.002,1.0E-3,3.0E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Ext_CTRL
 92 ,06-25-2015,13:20:11,27.3,0.0,35.0,35.9,35.0,1.0,-0.00036,P4,0.002,-13.184,-5.234,0.208,0.002,1.0E-3,3.0E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Ext_CTRL
